time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/value_loss,train/clip_range,train/entropy_loss,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/loss,train/approx_kl
2579,3379200,165,1310,0.03983109055552632,0.2,-2.583044132590294,0.49073904752731323,1640,-0.004988230329472571,0.0591650390625,0.0001,-0.01878318190574646,0.02041272
2580,3399680,166,1317,0.028237351183779538,0.2,-2.58055517911911,0.44126009941101074,1650,-0.006967263123660814,0.0666162109375,0.0001,-0.023857995867729187,0.020559322
2581,3420160,167,1324,0.037641840102151033,0.2,-2.587529054880142,0.37673044204711914,1660,-0.005484758661186789,0.055693359375,0.0001,-0.020136401057243347,0.018043911
2582,3440640,168,1332,0.04044519421644509,0.2,-2.5853202998638154,0.4725625514984131,1670,-0.007025382998108398,0.06056640625,0.0001,-0.0236395001411438,0.018550454
2584,3461120,169,1339,0.036375851165503265,0.2,-2.5745211780071258,0.4693264365196228,1680,-0.007080387677997351,0.0603515625,0.0001,-0.03469737619161606,0.019917693
2585,3481600,170,1346,0.04179450476076454,0.2,-2.563354966044426,0.46128273010253906,1690,-0.0055330069403862585,0.0647705078125,0.0001,-0.017722148448228836,0.024687147
2586,3502080,171,1354,0.0424220421584323,0.2,-2.5617924118041993,0.42313462495803833,1700,-0.005368087867682334,0.0599462890625,0.0001,-0.026867181062698364,0.01873919
2587,3522560,172,1361,0.04334841855801642,0.2,-2.5634806394577025,0.3932000398635864,1710,-0.005199870573633234,0.055869140625,0.0001,-0.01662551425397396,0.018251587
2588,3543040,173,1368,0.04028895863797516,0.2,-2.5829939430952074,0.4721229076385498,1720,-0.005142297252023127,0.05892578125,0.0001,-0.01722612790763378,0.018197414
2589,3563520,174,1376,0.036303400257602335,0.2,-2.5850032818317414,0.49507957696914673,1730,-0.006710869505186565,0.0559814453125,0.0001,-0.02560311183333397,0.017276792
2590,3584000,175,1383,0.03348921820521355,0.2,-2.5939021450281143,0.36897897720336914,1740,-0.005453872073267121,0.0572265625,0.0001,-0.022004244849085808,0.016805734
2591,3604480,176,1390,0.03217966069467366,0.2,-2.591645651459694,0.4065132737159729,1750,-0.006997425960289547,0.0629638671875,0.0001,-0.01203034445643425,0.019274795
2592,3624960,177,1398,0.039818253200501204,0.2,-2.5997088491916656,0.40943676233291626,1760,-0.006377556741063018,0.0649755859375,0.0001,-0.020707018673419952,0.02011535
2592,3645440,178,1405,0.03202765385154635,0.2,-2.5967477107048036,0.42213618755340576,1770,-0.005779898531036451,0.05958984375,0.0001,-0.021733300760388374,0.019395292
2593,3665920,179,1413,0.04401847009081394,0.2,-2.6004445374011995,0.4197770357131958,1780,-0.007481284134701127,0.0612158203125,0.0001,-0.02223862335085869,0.015692232
2594,3686400,180,1420,0.031387652172707024,0.2,-2.610447200536728,0.3622779846191406,1790,-0.005443978729308583,0.0596044921875,0.0001,-0.013418272137641907,0.02240613
2595,3706880,181,1427,0.03438565546181053,0.2,-2.609357799887657,0.4399266242980957,1800,-0.006334362662455533,0.059990234375,0.0001,-0.02983476221561432,0.01924645
2597,3727360,182,1435,0.038457366339862346,0.2,-2.610947385430336,0.4249926209449768,1810,-0.0059813576680608094,0.0648486328125,0.0001,-0.025810902938246727,0.01856539
2598,3747840,183,1442,0.03205580085981637,0.2,-2.602612415552139,0.46577560901641846,1820,-0.0051337910527945495,0.0551220703125,0.0001,-0.031119925901293755,0.018750068
2599,3768320,184,1449,0.035602437444031236,0.2,-2.5723429709672927,0.4052777886390686,1830,-0.0062121609121095385,0.069970703125,0.0001,-0.02942357212305069,0.020763572
2599,3788800,185,1457,0.039428925677202645,0.2,-2.597889718413353,0.48770058155059814,1840,-0.005147969026002102,0.055888671875,0.0001,-0.007994033396244049,0.020415306
2600,3809280,186,1464,0.03835184409283102,0.2,-2.615114028453827,0.4862977862358093,1850,-0.006449295492930105,0.0670654296875,0.0001,-0.02403724566102028,0.01908229
2601,3829760,187,1471,0.0487665039813146,0.2,-2.5864502882957456,0.4007136821746826,1860,-0.004692766480147838,0.0601806640625,0.0001,-0.015424387529492378,0.021031054
2602,3850240,188,1479,0.04162484034895897,0.2,-2.5841197937726976,0.3524572253227234,1870,-0.005607323297590483,0.0638037109375,0.0001,-0.016612371429800987,0.020759404
2603,3870720,189,1486,0.03767780487891287,0.2,-2.5935557281970976,0.4498656392097473,1880,-0.0028971055232977962,0.0553662109375,0.0001,-0.023899246007204056,0.02187198
2604,3891200,190,1493,0.036158592938445505,0.2,-2.587825934290886,0.4539993405342102,1890,-0.006893832205096259,0.0659912109375,0.0001,-0.021295305341482162,0.023378048
2605,3911680,191,1501,0.0334086877014488,0.2,-2.5677795124053957,0.43243545293807983,1900,-0.004840027883765288,0.05771484375,0.0001,-0.031875669956207275,0.019942954
2606,3932160,192,1508,0.04791714326478541,0.2,-2.574838578104973,0.47658032178878784,1910,-0.005400511219049804,0.06048828125,0.0001,-0.015918906778097153,0.020342857
2607,3952640,193,1516,0.05414938368834555,0.2,-2.577901424765587,0.44571077823638916,1920,-0.005885072024539113,0.06380859375,0.0001,-0.021530605852603912,0.018573556
2607,3973120,194,1523,0.0439337995601818,0.2,-2.5571683257818223,0.479103147983551,1930,-0.005130353618296795,0.0566650390625,0.0001,-0.007061770185828209,0.019578885
2608,3993600,195,1530,0.045971080190502105,0.2,-2.577949192523956,0.4380764365196228,1940,-0.008075234612915665,0.0680078125,0.0001,-0.028111767023801804,0.018456483
2609,4014080,196,1538,0.03422881482634693,0.2,-2.565037778019905,0.4295033812522888,1950,-0.005904814284294843,0.0569189453125,0.0001,-0.015478067100048065,0.01861639
2610,4034560,197,1545,0.03388341038953513,0.2,-2.5723476028442382,0.41961389780044556,1960,-0.005761988431331701,0.0622900390625,0.0001,-0.009650152176618576,0.020324763
2610,4055040,198,1553,0.039794613313861193,0.2,-2.584750859737396,0.45482969284057617,1970,-0.006039741647546179,0.0612939453125,0.0001,-0.016130639240145683,0.020595446
2611,4075520,199,1560,0.0451562281511724,0.2,-2.5915544128417967,0.44303691387176514,1980,-0.005670182755275164,0.0624951171875,0.0001,-0.013329323381185532,0.01875751
2612,4096000,200,1567,0.03159807709045708,0.2,-2.5768237257003785,0.3422817587852478,1990,-0.006520758148908499,0.0621875,0.0001,-0.016385897994041443,0.01772564
2613,4116480,201,1575,0.03673320977017283,0.2,-2.576330093741417,0.5633908808231354,2000,-0.005333539292332716,0.0672412109375,0.0001,-0.02118193730711937,0.019474635
2614,4136960,202,1582,0.0439020153041929,0.2,-2.5604851895570757,0.4835056662559509,2010,-0.006020446017209906,0.0608056640625,0.0001,-0.02136153168976307,0.01890948
2615,4157440,203,1589,0.03898516024462879,0.2,-2.5807890754938128,0.49740052223205566,2020,-0.006054810986097436,0.0577001953125,0.0001,-0.022469013929367065,0.016824355
2615,4177920,204,1597,0.037616545711643995,0.2,-2.595372126698494,0.4503519535064697,2030,-0.006517135087924544,0.06056640625,0.0001,-0.01610976830124855,0.020635525
2616,4198400,205,1604,0.039656860553659495,0.2,-2.5807625752687455,0.45061975717544556,2040,-0.00500884776993189,0.0592626953125,0.0001,-0.020599009469151497,0.020009244
2617,4218880,206,1611,0.038802831238135695,0.2,-2.5770501178503036,0.4091675281524658,2050,-0.005012145061045885,0.0539306640625,0.0001,-0.026408931240439415,0.018939605
2617,4239360,207,1619,0.04546904154121876,0.2,-2.5555794793367386,0.45111536979675293,2060,-0.006943071146670263,0.06560546875,0.0001,-0.014555688947439194,0.018949317
2618,4259840,208,1626,0.04823642311152071,0.2,-2.553326997756958,0.4015078544616699,2070,-0.00644708257925231,0.0647607421875,0.0001,-0.008279666304588318,0.02001395
2619,4280320,209,1633,0.041135791586712,0.2,-2.5541372436285017,0.44111520051956177,2080,-0.007108489973470569,0.0651220703125,0.0001,-0.016305871307849884,0.0179672
2620,4300800,210,1641,0.03751079235691577,0.2,-2.5570821034908295,0.4590928554534912,2090,-0.005801906322012655,0.061875,0.0001,-0.01749602146446705,0.022118643
2620,4321280,211,1648,0.042938844324089585,0.2,-2.5557777255773546,0.4849337339401245,2100,-0.006625324642081978,0.061005859375,0.0001,-0.011205663904547691,0.018588495
2621,4341760,212,1656,0.03959160565398633,0.2,-2.548416164517403,0.42943376302719116,2110,-0.006554841818287968,0.0629052734375,0.0001,-0.00404675118625164,0.01833032
2622,4362240,213,1663,0.03163471853826195,0.2,-2.5489331781864166,0.4650390148162842,2120,-0.0060037526889937,0.0703955078125,0.0001,-0.02296721562743187,0.019177023
2623,4382720,214,1670,0.03700207934714854,0.2,-2.5565898203849793,0.4854554533958435,2130,-0.005649718134081922,0.0629443359375,0.0001,-0.021665852516889572,0.021490349
2623,4403200,215,1678,0.02885795212816447,0.2,-2.548206422328949,0.4179547429084778,2140,-0.005648179440322565,0.061103515625,0.0001,-0.0134152602404356,0.019379178
2624,4423680,216,1685,0.034502826654352246,0.2,-2.5406139385700226,0.3999216556549072,2150,-0.006194107329356484,0.0655859375,0.0001,-0.031917233020067215,0.021185862
2625,4444160,217,1692,0.04566567990463227,0.2,-2.553390654325485,0.4104403257369995,2160,-0.005181190281873569,0.0522119140625,0.0001,-0.020861143246293068,0.017868768
2626,4464640,218,1700,0.03657861599233001,0.2,-2.538750473856926,0.3738275170326233,2170,-0.006220461732009425,0.0579443359375,0.0001,-0.02206684648990631,0.018306643
2626,4485120,219,1707,0.0405008181091398,0.2,-2.541157390475273,0.48373544216156006,2180,-0.006221220319857821,0.0606689453125,0.0001,-0.014988653361797333,0.018989887
2627,4505600,220,1714,0.04175513725262135,0.2,-2.547846122384071,0.4421280026435852,2190,-0.005548839890980162,0.0619921875,0.0001,-0.008949147537350655,0.01743126
2628,4526080,221,1722,0.039934249990619716,0.2,-2.5295552974939346,0.4854282736778259,2200,-0.006536303573229815,0.0621826171875,0.0001,-0.020729796960949898,0.019628346
2629,4546560,222,1729,0.04967155594844371,0.2,-2.5322088956832887,0.43310779333114624,2210,-0.005578122477163561,0.0590185546875,0.0001,-0.009619459509849548,0.018567437
2629,4567040,223,1736,0.03819581961724907,0.2,-2.5283595973253252,0.4983150362968445,2220,-0.005672263130545616,0.0572265625,0.0001,-0.0190172977745533,0.017749693
2630,4587520,224,1744,0.03389391809701919,0.2,-2.5405860459804535,0.37477344274520874,2230,-0.006045193631725851,0.0647412109375,0.0001,-0.018036361783742905,0.019070603
2630,4608000,225,1751,0.03667671368923038,0.2,-2.561293528676033,0.46553099155426025,2240,-0.006451885539863724,0.0675732421875,0.0001,-0.020683839917182922,0.018631091
2631,4628480,226,1758,0.0416240435000509,0.2,-2.544847522377968,0.37832069396972656,2250,-0.00612907614762662,0.065791015625,0.0001,-0.004505390301346779,0.020450095
2631,4648960,227,1766,0.046206130222417416,0.2,-2.5506929260492326,0.4457494616508484,2260,-0.006388057414733339,0.0666357421875,0.0001,-0.019218353554606438,0.019575806
2632,4669440,228,1773,0.04601474547293037,0.2,-2.5661525464057924,0.4222720265388489,2270,-0.006039811597147491,0.0671435546875,0.0001,-0.018610879778862,0.019312058
2633,4689920,229,1781,0.046878560683690014,0.2,-2.53834355533123,0.42429059743881226,2280,-0.006388544306246331,0.0596484375,0.0001,0.003485599532723427,0.017830458
2633,4710400,230,1788,0.04115282382350415,0.2,-2.5646891421079636,0.41556769609451294,2290,-0.007108981968194712,0.06373046875,0.0001,-0.024569381028413773,0.019059414
2634,4730880,231,1795,0.0383314545173198,0.2,-2.5560820931196213,0.4379546046257019,2300,-0.006021513132436667,0.055986328125,0.0001,-0.020564276725053787,0.02000154
2635,4751360,232,1803,0.036466642995364965,0.2,-2.5257752597332,0.4749599099159241,2310,-0.004756651477073319,0.0568603515625,0.0001,-0.031057870015501976,0.019130379
2635,4771840,233,1810,0.03420086385216564,0.2,-2.525826504826546,0.4598655104637146,2320,-0.005477789376745932,0.0656982421875,0.0001,-0.02086624875664711,0.021142062
2636,4792320,234,1817,0.039021765869110825,0.2,-2.5365303522348404,0.47400379180908203,2330,-0.004769020678359084,0.0637890625,0.0001,-0.01981167122721672,0.022932341
2636,4812800,235,1825,0.04456042022444308,0.2,-2.564536437988281,0.46628016233444214,2340,-0.004973080209456384,0.0571728515625,0.0001,-0.007496189326047897,0.01811539
2637,4833280,236,1832,0.03348964536562562,0.2,-2.5695805698633194,0.43391263484954834,2350,-0.005550041982205585,0.0572412109375,0.0001,-0.024247292429208755,0.018618485
2638,4853760,237,1839,0.03502727801911533,0.2,-2.5791761112213134,0.46581631898880005,2360,-0.007225165197742172,0.0621337890625,0.0001,-0.0248813908547163,0.019656483
2638,4874240,238,1847,0.04334354836028069,0.2,-2.551102474927902,0.4991450905799866,2370,-0.006638369270367548,0.0625,0.0001,-0.02367965690791607,0.020345977
2639,4894720,239,1854,0.04495997498277575,0.2,-2.5662667781114576,0.5085601508617401,2380,-0.0052814404040691446,0.0554833984375,0.0001,-0.007315468043088913,0.017872266
2639,4915200,240,1861,0.04685199212748557,0.2,-2.553096195459366,0.4801639914512634,2390,-0.006306036937166937,0.0637060546875,0.0001,-0.019302494823932648,0.020655518
2640,4935680,241,1869,0.038434303705580534,0.2,-2.5580586367845535,0.443107008934021,2400,-0.006616081711545121,0.0617333984375,0.0001,-0.01925681158900261,0.018685857
2641,4956160,242,1876,0.03744181321468204,0.2,-2.5651909416913985,0.5070496797561646,2410,-0.005826245823409408,0.0662158203125,0.0001,-0.009850617498159409,0.021134336
2641,4976640,243,1883,0.03994485934730619,0.2,-2.567823045253754,0.46153342723846436,2420,-0.00555856591265183,0.0614013671875,0.0001,-0.02104593813419342,0.020371592
2642,4997120,244,1891,0.0353348735626787,0.2,-2.568902338147163,0.39629215002059937,2430,-0.00554549100692384,0.0619873046875,0.0001,-0.024677328765392303,0.017630925
2642,5017600,245,1898,0.027290321483742445,0.2,-2.553230078816414,0.39168745279312134,2440,-0.005535667573858518,0.0587841796875,0.0001,-0.012864027172327042,0.018588511
2643,5038080,246,1905,0.03782784769777209,0.2,-2.5500571876764297,0.44595789909362793,2450,-0.006278629466251005,0.062607421875,0.0001,-0.017750276252627373,0.01858819
2644,5058560,247,1913,0.03569155207369477,0.2,-2.556006336212158,0.4414081573486328,2460,-0.008205491615226492,0.073203125,0.0001,-0.023788712918758392,0.019412417
2644,5079040,248,1920,0.0393495959835127,0.2,-2.574206765294075,0.3941793441772461,2470,-0.0067348183767171575,0.0641162109375,0.0001,-0.027971474453806877,0.018752003
2645,5099520,249,1927,0.040631938776932656,0.2,-2.5518205374479295,0.42258399724960327,2480,-0.005335970274463761,0.064169921875,0.0001,-0.019700461998581886,0.020772342
2645,5120000,250,1935,0.027437624004669488,0.2,-2.5484239256381986,0.4005892872810364,2490,-0.006224066795693943,0.06123046875,0.0001,-0.020399071276187897,0.019281287
2646,5140480,251,1942,0.0458860515197739,0.2,-2.5272230702638625,0.4668318033218384,2500,-0.005160376838757657,0.062587890625,0.0001,-0.012305637821555138,0.024032515
2646,5160960,252,1950,0.05357555904425681,0.2,-2.5466879856586457,0.43060779571533203,2510,-0.005278362351382384,0.0562158203125,0.0001,0.004196159541606903,0.020503957
2647,5181440,253,1957,0.03970716409385204,0.2,-2.55749159514904,0.35570377111434937,2520,-0.0072880010399967434,0.059814453125,0.0001,-0.027497120201587677,0.019265495
2647,5201920,254,1964,0.03739452585112304,0.2,-2.556535057425499,0.37628668546676636,2530,-0.006737557782616932,0.0643994140625,0.0001,-0.020848659798502922,0.019564362
2648,5222400,255,1972,0.0498303888598457,0.2,-2.529872708916664,0.5392721891403198,2540,-0.005429902673349716,0.059423828125,0.0001,-0.016884157434105873,0.018672526
2648,5242880,256,1979,0.040329469703137874,0.2,-2.529527473449707,0.41760116815567017,2550,-0.007489807181991636,0.0607373046875,0.0001,-0.02604968659579754,0.01897436
2649,5263360,257,1986,0.04447406023740769,0.2,-2.5341711711883543,0.4399403929710388,2560,-0.005029310502432054,0.0662060546875,0.0001,-0.021789036691188812,0.020600528
2649,5283840,258,1994,0.03881232971791178,0.2,-2.5411914134025575,0.4118458032608032,2570,-0.005416519261780195,0.060146484375,0.0001,-0.01454501785337925,0.021015044
2650,5304320,259,2001,0.04357578093186021,0.2,-2.534780585169792,0.44333982467651367,2580,-0.005902649579802528,0.0586474609375,0.0001,-0.01847042702138424,0.017321823
2650,5324800,260,2008,0.03306778917554766,0.2,-2.5238706147670746,0.3659486174583435,2590,-0.006932095306983683,0.0660546875,0.0001,-0.01970587484538555,0.01985446
2651,5345280,261,2016,0.029855976360850037,0.2,-2.5058502131700515,0.4097033739089966,2600,-0.006316258261213079,0.06265625,0.0001,-0.015477284789085388,0.01964797
2651,5365760,262,2023,0.03570488687139004,0.2,-2.5188457733392715,0.4272316098213196,2610,-0.005907557143218583,0.0591845703125,0.0001,-0.01240362785756588,0.018841907
2652,5386240,263,2030,0.03195602022577077,0.2,-2.525465027093887,0.5180369317531586,2620,-0.006746645044768229,0.0618896484375,0.0001,-0.025033600628376007,0.016729405
2652,5406720,264,2038,0.038126610117033125,0.2,-2.5597007989883425,0.42583537101745605,2630,-0.00554716816288419,0.0547607421875,0.0001,-0.008441850543022156,0.018364662
2653,5427200,265,2045,0.037228863080963494,0.2,-2.5444654500484467,0.3537421226501465,2640,-0.006504020710708574,0.0652978515625,0.0001,-0.024375848472118378,0.017870266
2653,5447680,266,2052,0.04021855528932065,0.2,-2.556436748504639,0.47858232259750366,2650,-0.0075306836486561226,0.0658544921875,0.0001,-0.019283413887023926,0.018264886
2654,5468160,267,2060,0.038547357562929395,0.2,-2.568438259959221,0.3773078918457031,2660,-0.00564215725986287,0.0623486328125,0.0001,-0.017363833263516426,0.021207707
2654,5488640,268,2067,0.03326526451390237,0.2,-2.5564832818508147,0.47706830501556396,2670,-0.006119507927214727,0.06013671875,0.0001,-0.028643827885389328,0.019260079
2655,5509120,269,2074,0.037322141784243285,0.2,-2.561392096877098,0.511974424123764,2680,-0.0053505347072496075,0.0637060546875,0.0001,-0.01735602878034115,0.020577671
2655,5529600,270,2082,0.04485576348379254,0.2,-2.563522597551346,0.4587022662162781,2690,-0.005714484111813363,0.057900390625,0.0001,-0.017361562699079514,0.017709421
2656,5550080,271,2089,0.03935646166559309,0.2,-2.562711091041565,0.4337920546531677,2700,-0.006051924820931163,0.0590283203125,0.0001,-0.022959081456065178,0.01820359
